GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
5066,15569.713253369768,0.022164475319076327,0.09697854309346164,0.22855030207780747,0.8192184553123107,0.9187319811947278,PAM
6838,731.5191128183503,0.026707807885016283,0.11697201504252501,0.22832647514285104,0.8193924439050536,0.9188712396056063,SURF6
100132948,5.051152936499703,-0.18402359689960243,0.806724955995735,-0.22811194265394127,0.8195592159420942,0.9189465258809719,FAM27C
55512,33.41933108677841,0.07526015123619138,0.3299142292337599,0.22812035543597603,0.8195526759079996,0.9189465258809719,SMPD3
102725509,10.27583012260964,0.13307370854300846,0.5839775776305669,0.2278746884134529,0.8197436607878876,0.9190974694197286,LINC01232
337873,19.615711042178752,-0.09519182686649252,0.4179561886069395,-0.22775551471978375,0.8198363118879639,0.9190981077588585,H2BC20P
92482,379.35909260467747,0.030666462958572963,0.13469007199798744,0.2276816880685251,0.8198937093772101,0.9190981077588585,BBIP1
100506100,17.101717662590612,0.10015257529457923,0.4398582402300282,0.2276928476824794,0.8198850331284407,0.9190981077588585,ZDHHC12-DT
23186,623.546809884154,-0.026425736447009327,0.11609761029737455,-0.22761654076532636,0.8199443597958762,0.9190990314046387,RCOR1
7260,268.17582330986335,0.037977256070311535,0.16692214336772337,0.22751478805690287,0.82002347151531,0.9191318560838189,EIPR1
28988,2478.7671568537876,0.024424003213195152,0.10755275431628936,0.22708858892975858,0.8203548569930359,0.9194474232648888,DBNL
23295,1210.0988761472704,0.02379642990838596,0.10485650641556904,0.2269428070974972,0.8204682150877096,0.919518603530463,MGRN1
101928059,26.54763754209413,0.08144324438763413,0.35915230866984793,0.2267651979998857,0.8206063267260242,0.9196175153577303,LOC101928059
100874278,24.89689149824661,-0.08755688648148771,0.386580384140722,-0.22649076381903405,0.820819742014233,0.9198002083499301,ERI3-IT1
5203,497.42257559053206,-0.03236771270334913,0.14294967700164574,-0.2264273231129895,0.8208690789253252,0.9198002083499301,PFDN4
6119,145.5899891798553,0.04069564891106673,0.18007463052876463,0.2259932384232554,0.8212066792576321,0.9200667155968345,RPA3
144481,8.711047934379451,0.14272510697491164,0.6314115848132785,0.22604131822687165,0.8211692845589498,0.9200667155968345,SOCS2-AS1
105372412,6.954694424834882,-0.15878814293679475,0.7041835913467009,-0.22549253474242953,0.8215961322545873,0.9203912459351461,LOC105372412
29985,417.73086544816425,0.029628705956194677,0.13139359031333814,0.22549582430572324,0.8215935734513765,0.9203912459351461,SLC39A3
5151,887.7557476635402,0.0255178061487215,0.11337357430128542,0.22507719551038433,0.8219192211871184,0.9206893871353858,PDE8A
79925,170.47833334436007,0.03992318882244996,0.1774189829254926,0.2250220814264039,0.8219620962455565,0.9206893871353858,SPEF2
92960,48.15144855299168,-0.06408399523089721,0.2849559572053701,-0.22489087738113625,0.8220641663266322,0.9207478056992566,PEX11G
